x,y
1.5647102917013846,1.525648687970154
0.3676631854169772,0.02988637388216331
1.6258030797273655,5.9295520433907765
-0.03722642181365554,3.526361633435565
0.13639697629196412,3.438713054762936
-0.434753889848702,2.4286994549299226
-2.8474852395354286,-15.708629345149328
-2.3526514380401733,-11.658016615384657
-2.8114248858795943,-15.055359496336889
0.8184624675826822,1.501947320104868
-1.11386411354204,0.8722995751563252
0.051424146988216624,1.7809466996292918
2.445398843556558,3.62015102313876
-1.5042466251067503,-3.7304717327616643
-0.5377024617862216,1.7413712700709856
1.533306831258292,2.3731423039423873
-1.6272110070502652,-5.4960762675737325
-2.538120541027242,-11.378665400423854
-1.2614912825173918,-1.2776381132889432
-2.0326722764759735,-7.887852150460632
2.578185914055439,4.748761660083118
1.8487222773865017,4.3985185562024
0.8004225390625406,-0.054232356161374895
2.2287635411263063,1.875647485229364
1.822032461394687,2.4549546788296133
-1.880579646683785,-6.072273620935649
2.355353990939866,5.636726025945742
0.23605345149390455,5.264161582308063
1.844640930984375,5.643148511130261
2.376547799540959,4.753369020075074
-1.0919791501688167,-1.0205647430027847
-2.3396884528339394,-11.736241141092608
-1.63238902474835,-3.9223100883748434
-0.4373532682424619,0.588533712850988
1.9080885955349585,4.67902022629898
2.1643834995380606,2.8862212850059983
-2.958287216812856,-16.16671096708131
0.06448381546539439,5.158957459491832
-0.49553398110732605,0.8062314958572084
-1.6673531371756185,-3.3122652209260024
-2.2808077959979034,-7.762077333605104
-0.9743089715782323,-1.3007937922382398
2.657458223475115,6.414863058456322
-1.0607824078754686,-0.8242928500223797
0.11274373046019637,2.3547288044803185
1.2181137533710675,1.6363417334798045
-0.8182223857242361,0.12175948265614081
2.8306924963257636,7.636328161933059
2.7746837696526674,9.31379576086794
-1.489306225047815,-1.0808432315349175
-0.016508964645687296,6.281382081488387
-1.194730141099382,-2.9802946375514816
-1.2909570337351943,-0.17049143101521902
-2.7786783158728032,-14.414472925489505
0.6573860038793811,7.105187848167253
0.016074139373168705,0.4073091819451653
-2.6911274925000637,-15.35674722955556
-1.3281212145803314,-3.3048961592997816
2.4495953157999217,1.0358394120006889
-1.5626286559981655,-4.493591574963199
-2.1306307674526614,-9.247536866816942
-0.06328343833462213,2.20258254946449
2.913902724663604,7.684137772462063
-1.5476683709309975,0.40248869777903584
1.0328132844352709,4.927216574217405
1.569717691972306,2.3899000582955185
-1.574174736045602,-5.310766150826097
1.3692980916711575,4.3080245062330675
-0.7933012036844804,-2.4836533717116787
0.7938349835614771,6.4996070677345035
0.801178264565368,5.201418029462754
0.21464810444855065,1.3497287021821776
-2.45826137967355,-14.404718535940862
2.0118149735354276,6.930333286436187
-1.075319610169585,-1.1401304928643905
-1.8808889376008746,-3.1721259511228963
-2.7553491506714165,-17.67097921815192
0.5453576591294507,1.4300137222808509
1.065386171053694,3.063307736072529
-2.900473026432863,-16.307224294871546
0.07255834979568565,1.204609410125701
-1.6410253488123723,-2.69597626733007
0.8710367424566989,0.7626082308111668
-1.9538014259700514,-6.5068304264250525
1.1456264286147952,3.3601396043658243
-0.6795879221967756,1.5458657760227654
2.6203799324204073,7.258452810309663
-2.1748743351240405,-10.381856202574918
-0.9536018936984489,-3.4862656839872708
-2.3191588725564656,-6.968260287118527
2.5481617096713762,6.2560302286381395
2.264036120285886,3.279932817451204
-1.4523502337090664,0.3172796974710921
0.9599042762050742,3.1994141180840434
1.9033332012072952,6.384000930410272
0.33120486959677375,2.5549865556516935
0.17790347013603913,6.3647205137043645
-1.54888625459729,0.15335736525939758
-2.441383393164605,-11.293737640679073
2.3832945477199603,7.035209735121202
2.402508342979983,6.4370941881668795
0.7986087436396074,5.577755519346411
-0.9658212537077961,-2.3951058752311423
-0.9047425523240347,1.1379662517173308
1.355734073221436,5.4275960005669095
2.382661559715462,1.5728177845477487
2.322518545590704,2.5603507642996686
1.6792532751457436,-0.39490405011426244
0.8521898769257268,2.3441542166573135
-2.495160210029707,-9.94864423285824
-2.0302277154323174,-3.8485598781779555
2.3913251311624757,5.262820382576865
0.6385743579575394,5.966989680708601
-2.944817690300222,-19.77618505183109
-2.3911707428038076,-13.669276318606688
0.9810106146483348,2.8737470993478063
-2.969630496922688,-16.597767928319158
-2.035151691495008,-6.960374233741393
0.2924027361995165,-1.7571795098358427
1.15137118615616,2.9461887146127057
0.9117675570156032,0.32104747508472853
-1.6543841432366413,-2.69022894691184
1.2730753280852154,3.965222747351239
-1.5765054750191996,-5.408272988692109
-1.0476018110443936,-1.8220255227019555
1.4789484307081446,1.3206308846639114
0.897797394283288,2.793603994852126
2.0953404629650674,6.300781312347507
0.9456773538020604,0.9853367943375098
0.4098516200128297,3.509141640428114
-2.437951393031445,-11.819395407888722
-0.7937051816433991,-1.4302804088927539
-1.4087857939096473,-2.7537769448006277
-1.5360621397254985,-5.349462919648683
2.8380633285146732,5.563956025571917
-0.6414136519994376,-1.7661709221597461
2.3522793310626797,8.935997158283357
0.7868317559835774,2.9016306244718226
1.7688678212498905,2.4111156596391767
0.015822558631152894,2.4514945650950875
0.4614233077581549,2.3266223813793165
-0.044893837086816824,1.489080535542437
-1.828542073211733,-4.023487994468052
1.334712691569032,4.80523845045032
-1.3153658253548652,-3.100949592677232
-2.854104201411277,-16.924304882587354
0.8728337754430067,2.349163819926077
-1.9373359235577063,-10.693866319304306
2.642751506117486,2.8836371180795712
2.7235714620155242,8.945738953807277
2.489186341322691,8.693811920347013
-0.7790477984673334,-0.2940210034157708
-2.9072603008267954,-15.341297400545635
2.5699113755263525,6.285662887888187
-0.43089511009611403,7.3388811094833155
2.7999289142620176,8.752460086092501
2.7817198625355175,6.183827905259467
2.1180567328041606,2.5276579241821264
-1.2333066475824859,-4.842463420574452
-0.6894136283884484,0.8942722492584456
2.106820029101142,2.902032744919955
-1.098467969062334,-3.855148816911323
-1.983043519883445,-7.7531530786748695
0.3408075747501007,0.2670709322918845
2.616928644964686,9.197489737613884
1.1761787800498382,4.908966956159041
0.4203670205361898,2.4955232217207683
-2.4169410373753886,-7.574450174467658
0.6900433601950184,2.9074450650059127
2.94032310062558,5.39768525297112
-2.1594959085808556,-4.9449263655891205
0.1099779141824202,3.233509904890349
2.2642384315677324,2.7029175527085783
1.4446117065252269,3.0211471612436367
1.1820944459716074,1.3995662761800247
1.2149045039226554,0.4139200771788807
-0.843053092681469,1.8394275509036604
-1.2384489344130398,2.1643118116452214
1.8561669328710817,1.1493772925743841
1.8606803680750845,5.079829876025333
2.2024339114806217,3.3268074735321838
2.479443315338828,4.399619723930227
0.06805439316562678,0.9136831770711025
0.009097768123197625,0.2855991232223072
1.789771073800651,3.9390171015324094
0.8997835846665909,1.2586290159451798
1.2118012635462199,3.7176910470440863
1.7747560166166068,3.718866748672036
2.340032050905398,4.4955811335209175
-0.9720290588907852,-2.3045670295581275
-0.7465022841603357,-0.8439086420621486
-2.436108360954786,-9.228295351252989
0.46968084597704385,3.5609590586175814
-2.7843463572195475,-16.80946197288405
-0.20641189120523906,1.8523237715973044
0.25586780824545974,3.8392266627132248
-1.2807524872302936,-5.2024566799286385
0.5449995634140645,3.7151635813745996
-2.8169985003657034,-16.60540075289773
-2.7759108675047135,-13.604299088557552
1.9356033639579495,2.5551948907291377
-0.8388561515324229,-3.608077942161196
-2.237636924088691,-11.97832264605497
0.13345956032882622,2.2828232030771054
1.619961318591665,4.12533428058615
-1.705073835018941,-6.179201901117148
0.7373428549140018,4.06852196059894
-2.487915210037392,-14.626541735290042
